"CAMIS";"DBA";"BORO";"BUILDING";"STREET";"ZIPCODE";"PHONE";"CUISINE DESCRIPTION";"INSPECTION DATE";"ACTION";"VIOLATION CODE";"VIOLATION DESCRIPTION";"CRITICAL FLAG";"SCORE";"GRADE";"GRADE DATE";"RECORD DATE";"INSPECTION TYPE";"Latitude";"Longitude";"Community Board";"Council District";"Census Tract";"BIN";"BBL";"NTA";"Location"
"50173770";"CHAI HOUSE CORP";"Queens";"30-21";"30 AVENUE";"11102";"3477225750";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76716026958";"-73.92196024614";"401";"22";"007100";"4007680";"4005950002";"QN71";"POINT (-73.921960246135 40.767160269584)"
"50171450";"BRASA PERUVIAN KITCHEN";"Queens";"31-01";"30 AVENUE";"11102";"7789983252";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76683316779";"-73.92126388286";"401";"22";"007100";"4008599";"4006170007";"QN71";"POINT (-73.921263882863 40.766833167786)"
"50142157";"THE ATRIUM AT LA GUARDIA - THE LITTLE FLOWER";"Queens";"1";"CENTRAL TERMINAL";;"9723556751";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"4";;
"50064740";"THE COMMISSIONER";"Brooklyn";"247";"5 AVENUE";"11215";"3476893968";"American";"06/14/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";;;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";"40.67491173012";"-73.98150224671";"306";"39";"013300";"3020434";"3009620005";"BK37";"POINT (-73.981502246707 40.674911730117)"
"50167321";"CITIZENS BANK";"Manhattan";"1301";"AVENUE OF THE AMERICAS";"10019";"4152162103";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76123707322";"-73.97945669907";"105";"04";"013100";"1023161";"1010050029";"MN17";"POINT (-73.979456699065 40.761237073224)"
"50178644";"TINY HEARTS PLAY CAFE";"0";"123";;;"7185052095";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50172475";"WILD SON & CO INC";"Manhattan";"161";"6 AVENUE";"10013";"4438392392";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72566946757";"-74.00397585455";"102";"03";"003700";"1007822";"1005050031";"MN24";"POINT (-74.00397585455 40.725669467566)"
"50179741";"GANGYUE INC";"Queens";"60-10";"KISSENA BOULEVARD";"11355";"6469205958";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73965062818";"-73.81512698434";"407";"20";"083700";"4141523";"4064410025";"QN62";"POINT (-73.815126984341 40.739650628179)"
"50165788";"DA PIZZA LLC";"Manhattan";"309";"WEST   50 STREET";"10019";"9173182097";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76255562862";"-73.98673015734";"104";"03";"013300";"1025174";"1010410027";"MN15";"POINT (-73.986730157337 40.762555628615)"
"50171954";"NINO'S RISTORANTE";"Manhattan";"405";"EAST   52 STREET";"10022";"2129880002";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75494527054";"-73.96480068906";"106";"04";"008603";"1078256";"1013640005";"MN19";"POINT (-73.96480068906 40.754945270541)"
"50175171";"CPW5817 CORP";"Brooklyn";"253";"SMITH STREET";"11231";"3478895717";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68321594427";"-73.9928285655";"306";"39";"007500";"3006696";"3004150006";"BK33";"POINT (-73.992828565498 40.683215944265)"
"50172550";"TEXAS LONESTAR";"Queens";"145-52";"ROCKAWAY BOULEVARD";"11436";"9293545401";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67352824025";"-73.79226762018";"412";"28";"079000";"4261995";"4120640036";"QN76";"POINT (-73.792267620179 40.673528240253)"
"50179715";"NUMBER ONE RESTAURANT 11368 INC";"Queens";"106-14";"NORTHERN BOULEVARD";"11368";"9179161337";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75775038486";"-73.86257894419";"403";"21";"037900";"4042725";"4017210006";"QN26";"POINT (-73.862578944185 40.757750384856)"
"50089893";"BLVD BISTRO";"Manhattan";"2149";"FREDERICK DOUGLASS BOULEVARD";;"2126786200";"Soul Food";"07/07/2022";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"13";"A";"07/07/2022";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"1";;
"50145693";"MINTON'S PLAYHOUSE";"Manhattan";"210";"WEST  118 STREET";"10026";"6462266232";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.80468379555";"-73.95198003832";"110";"09";"021800";"1058396";"1019230038";"MN11";"POINT (-73.951980038317 40.80468379555)"
"50166375";"AMBER ROOM";"Manhattan";"55";"WEST   21 STREET";"10010";"6462504607";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74099055008";"-73.992234107";"105";"03";"005800";"1015523";"1008230009";"MN13";"POINT (-73.992234106995 40.740990550077)"
"41395505";"CITI FIELD NATHAN'S FAMOUS STAND 326";"Queens";"0";"126 & ROOSEVELT AVENUE";;"7185958100";"Hotdogs";"09/20/2024";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"11";"A";"09/20/2024";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"4";;
"50162897";"HONG TAO INC.";"Queens";"60-06";"MAIN STREET";"11355";"9293987888";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74306496954";"-73.82554692507";"407";"20";"080301";"4139702";"4063820036";"QN62";"POINT (-73.825546925072 40.743064969543)"
"50162860";"TRADITAS PIZZA";"Manhattan";"1165";"BROADWAY";"10001";"9292730000";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74471218949";"-73.98906145832";"105";"03";"005800";"1015683";"1008290022";"MN13";"POINT (-73.989061458322 40.74471218949)"
"50166458";"CLASSIC CUPS";"Brooklyn";"605";"ROGERS AVENUE";"11225";"3473221119";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.65684848531";"-73.9531212456";"309";"40";"080200";"3115876";"3050500012";"BK60";"POINT (-73.953121245603 40.656848485305)"
"50175363";"VILLAS RUSSO";"Queens";"4A";"CENTRAL TERMINAL AREA";;"2015282436";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"4";;
"50162590";"HUDSON CABIN";"Manhattan";"1";"HERALD SQUARE";"10001";"6466372137";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75054190782";"-73.98754102176";"105";"04";"010900";"1089436";"1008100045";"MN17";"POINT (-73.987541021756 40.750541907818)"
"50174576";"LUCYS COFFEE CORPORATION";"Brooklyn";"2105";"ATLANTIC AVENUE";"11233";"3473610613";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67628029492";"-73.90978057085";"316";"37";"036900";"3042636";"3015690001";"BK79";"POINT (-73.909780570846 40.676280294918)"
"50172034";"THE GRANOLA BAR";"Manhattan";"330";"MADISON AVENUE";"10017";"5166358818";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75337597642";"-73.97887080705";"105";"04";"009400";"1035348";"1012770014";"MN17";"POINT (-73.97887080705 40.753375976424)"
"41441583";"KAPAMILYA";"Queens";"69-10";"ROOSEVELT AVENUE";"11377";"7185070205";"Filipino";"08/09/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";;;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";"40.7463399925";"-73.89612278418";"402";"26";"026300";"4030351";"4013010029";"QN63";"POINT (-73.896122784181 40.746339992501)"
"50162499";"DRAGON TEA 168 INC";"Bronx";"605A";"EAST  187 STREET";"10458";"9299972212";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8554464935";"-73.88734820717";"206";"15";"038900";"2097284";"2030770001";"BX06";"POINT (-73.887348207172 40.855446493498)"
"50178793";"MERA JFK T8";"Queens";"8";"CENTRAL TERMINAL AREA";;"7864367737";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"4";;
"50173091";"MACARON CAFE";"Manhattan";"488";"7 AVENUE";"10018";"6465735048";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75253205657";"-73.98951494287";"105";"03";"010900";"1014444";"1007860042";"MN17";"POINT (-73.989514942866 40.752532056566)"
"50171357";"EARTHBAR";"Manhattan";"10";"COLUMBUS CIRCLE";"10019";"7144251559";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7678084912";"-73.9822669673";"104";"03";"014500";"1026318";"1010497501";"MN14";"POINT (-73.982266967297 40.767808491195)"
"41510846";"218 RESTAURANT";"Manhattan";;"GRAND STREET";;"2122268039";"Chinese";"03/06/2025";"Violations were cited in the following area(s).";"08A";"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.";"Not Critical";"31";;;"12/15/2025";"Cycle Inspection / Initial Inspection";;;;;;;;;
"41372091";"GOSSIP";"Manhattan";"733";"9 AVENUE";"10019";"2122652720";"Irish";"05/17/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";;;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";"40.76324207086";"-73.98913421121";"104";"03";"012700";"1026650";"1010590034";"MN15";"POINT (-73.989134211205 40.763242070861)"
"50128625";"GERMAN CHRISTMAS MARKET";"Manhattan";"42";"WEST   42 STREET";"10036";"6462295770";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75406823942";"-73.98232117075";"105";"04";"008400";"1085593";"1012570002";"MN17";"POINT (-73.982321170752 40.754068239421)"
"50175633";"MODALO GELATO CORP";"Brooklyn";"156";"TOMPKINS AVENUE";"11206";"6464276877";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.6938202385";"-73.94600551055";"303";"36";"026100";"3049132";"3017670041";"BK75";"POINT (-73.94600551055 40.693820238502)"
"50177019";"SARI-SARI LLC";"Queens";"56-14";"VAN HORN STREET";"11373";"9173785993";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73276735248";"-73.87692652558";"404";"30";"047500";"4065452";"4028810026";"QN29";"POINT (-73.87692652558 40.732767352475)"
"50178269";"TWO COOKIES";"Manhattan";"277";"WATER STREET";"10038";"8563046681";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70868490655";"-74.0010351891";"101";"01";"001501";"1001386";"1001070050";"MN25";"POINT (-74.001035189103 40.708684906548)"
"50178246";"BINT ANAN";"Queens";"707";"FAIRVIEW AVENUE";"11385";"6103689814";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70581788746";"-73.90433027537";"405";"30";"058900";"4083476";"4034890001";"QN20";"POINT (-73.90433027537 40.705817887457)"
"50176449";"LARTIGIANO GELATO USA LLC";"Manhattan";"250";"GREENWICH STREET";"10007";"6462759984";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71321318302";"-74.01170889548";"101";"01";"002100";"1086510";"1000840036";"MN24";"POINT (-74.011708895477 40.713213183023)"
"50176969";"MERA JFK T8 LLC";"Queens";"8";"CENTRAL TERMINAL AREA";;"7864367737";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"4";;
"50180010";"NEFIS LLC";"Manhattan";"956";"1 AVENUE";"10022";"2018959980";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75545585322";"-73.96498811083";"106";"04";"008603";"1040157";"1013640047";"MN19";"POINT (-73.964988110827 40.755455853216)"
"50173958";"AUGUSTA NY 1 INC";"Queens";"34-60";"JUNCTION BOULEVARD";"11372";"7189027137";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7536715685";"-73.87198621694";"403";"21";"027300";"4035809";"4014550070";"QN28";"POINT (-73.871986216944 40.753671568495)"
"50175636";"SHERDOR UZB INC";"Brooklyn";"1917";"AVENUE U";"11229";"9599950102";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.59928728443";"-73.95229037364";"315";"48";"057800";"3198275";"3073240047";"BK44";"POINT (-73.952290373641 40.599287284428)"
"50168852";"SPICE LAMB";"Manhattan";"928";"AMSTERDAM AVENUE";"10025";"6469848768";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.80012975966";"-73.9659433495";"107";"07";"019100";"1056616";"1018770033";"MN12";"POINT (-73.9659433495 40.800129759658)"
"50155433";"MISS NELLIE'S";"Manhattan";"321";"WEST   44 STREET";"10036";"6463603012";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75888344415";"-73.98966915457";"104";"03";"012100";"1080878";"1010350017";"MN15";"POINT (-73.989669154574 40.758883444152)"
"50178758";"AREA 53";"Brooklyn";"616";"SCHOLES STREET";"11237";"2018201555";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71252671726";"-73.9234132071";"301";"34";"044900";"3070579";"3029790005";"BK90";"POINT (-73.923413207101 40.712526717257)"
"50146726";"TAMBOURINE";"Queens";"41-03";"162 STREET";"11358";"3474381036";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76121402449";"-73.80385848858";"407";"20";"117100";"4120474";"4053360036";"QN51";"POINT (-73.803858488576 40.761214024487)"
"50150091";"SABOR RESTAURANT";"Queens";"111";"JFK INTL AIRPORT";"11430";"6469156122";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.66232223909";"-73.80694021627";"483";"31";"071600";"4542173";"4142600001";"QN98";"POINT (-73.806940216265 40.662322239091)"
"50179023";"TAQUITOS Y CAFE EL PAISANO CORP";"Brooklyn";"9300";"5 AVENUE";"11209";"3478331394";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.61672260362";"-74.03031394707";"310";"47";"005800";"3155308";"3061080001";"BK31";"POINT (-74.030313947072 40.616722603617)"
"50101317";"THE FLO KISS";"Manhattan";"1802";"65 STREET TRANVERSE";;"6466453020";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"1";;
"50150990";"PORTMORE LINK UP LOUNGE";"Bronx";"800";"EAST TREMONT AVENUE";"10460";"6463597993";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.84370760768";"-73.88770429123";"206";"15";"036502";"2010065";"2029560019";"BX17";"POINT (-73.887704291231 40.843707607676)"
"50178157";"VICTORIA PAUL CO LLC";"Brooklyn";"53";"BRIDGE STREET";"11201";"3145980770";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70292261203";"-73.98466105485";"302";"33";"002100";"3335871";"3000420001";"BK38";"POINT (-73.984661054846 40.70292261203)"
"41545370";"SHRINE, YATENGA";"Manhattan";;"7 AVENUE";;"2126907807";"African";"02/09/2023";"Violations were cited in the following area(s).";"09B";"Thawing procedure improper.";"Not Critical";"2";"A";"02/09/2023";"12/15/2025";"Cycle Inspection / Re-inspection";;;;;;;;;
"50174472";"LIC KTV LLC";"Queens";"45-57";"DAVIS STREET";"11101";"4243201013";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74425194648";"-73.94461476549";"402";"26";"001900";"4000715";"4000850030";"QN31";"POINT (-73.944614765494 40.74425194648)"
"50160152";"WONDER";"Queens";"82-11";"37 AVENUE";"11372";"9088086982";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74976766914";"-73.88410250351";"403";"25";"028300";"4035816";"4014560041";"QN28";"POINT (-73.884102503511 40.749767669142)"
"50165044";"LANZHOU HAND PULLED NOODLES HOUSE INC.";"Manhattan";"76";"MOTT STREET";"10013";"6465773822";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71638397133";"-73.99801235074";"103";"01";"002900";"1002409";"1002010011";"MN27";"POINT (-73.998012350741 40.716383971332)"
"50122497";"NICHOLAS CAMMARATO";"Staten Island";"27";"SEGUINE AVENUE";"10309";"7188692966";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.52567800358";"-74.20112740128";"503";"51";"019800";"5082831";"5066810015";"SI01";"POINT (-74.201127401275 40.525678003581)"
"50171249";"Perizia Pizza";"Brooklyn";"1379";"CONEY ISLAND AVENUE";"11230";"9175624200";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.62397024651";"-73.96501051975";"314";"44";"053400";"3179859";"3067130074";"BK43";"POINT (-73.96501051975 40.62397024651)"
"40377623";"HUNAN BALCONY";"Manhattan";"386";"3 AVENUE";"10016";;;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74173033278";"-73.98104335923";"106";"02";"006800";"1018182";"1008830049";"MN21";"POINT (-73.981043359233 40.741730332776)"
"50179265";"FRESH CATCH LLC";"Manhattan";"645";"MALCOLM X BOULEVARD";"10037";"9173640861";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.81871894579";"-73.93750013402";"110";"09";"023200";"1060116";"1020110031";"MN03";"POINT (-73.937500134016 40.818718945793)"
"50176956";"EATALY WINE BAR T8";"Queens";;"JFK INT'L AIRPORT TERMINAL    8";;"2015282436";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50145098";"BAKED CHEESE HAUS LTD";"Manhattan";"20";"UNION SQUARE WEST";"10003";"6086301355";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73660979179";"-73.99067937838";"105";"02";"005200";"1016108";"1008450002";"MN13";"POINT (-73.990679378381 40.736609791786)"
"50081416";"GREEDY POT";"Manhattan";"1944";"ADAM CLAYTON POWELL JR BOULEVARD";;"9176757676";"Soul Food";"08/20/2025";"Violations were cited in the following area(s).";"04M";"Live roaches in facility's food or non-food area.";"Critical";"11";"A";"08/20/2025";"12/15/2025";"Cycle Inspection / Re-inspection";"0";"0";;;;;"1";;
"50176475";"BUSHWICK BAKERY CORP";"Brooklyn";"127";"CENTRAL AVENUE";"11221";"8606621654";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.69981878003";"-73.92820280243";"304";"34";"042300";"3325275";"3031960008";"BK78";"POINT (-73.928202802425 40.699818780031)"
"50112513";"THE SWISS SLICE";"Brooklyn";"1290";"NOSTRAND AVENUE";"11226";"3472403603";"Pizza";"03/13/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";;;;"12/15/2025";"Administrative Miscellaneous / Initial Inspection";"40.65561480256";"-73.95009831721";"309";"40";"082000";"3116066";"3050570057";"BK60";"POINT (-73.95009831721 40.655614802555)"
"50178046";"SETTEPANI";"Manhattan";"106-51";"EAST DRIVE";"10000";"9145574078";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.79553135702";"-73.95519020351";"164";"06";"014300";"1000000";"1011110001";"MN99";"POINT (-73.955190203512 40.795531357023)"
"50174553";"AVE V KING WOK INC";"Brooklyn";"3510";"NOSTRAND AVENUE";"11229";"7186152117";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.59853022691";"-73.9415384567";"315";"46";"057000";"3200252";"3073620029";"BK17";"POINT (-73.941538456701 40.598530226912)"
"50178354";"TINTO LLC";"Manhattan";"41";"MONROE STREET";"10002";"4046604814";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71156953334";"-73.99452444137";"103";"01";"000800";"1003299";"1002760021";"MN27";"POINT (-73.994524441369 40.711569533339)"
"50174354";"CHIPOTLE MEXICAN GRILL #3056";"Brooklyn";"219";"HAVEMEYER STREET";"11211";"9297171610";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70929240989";"-73.95899964243";"301";"34";"052500";"3063570";"3024600007";"BK73";"POINT (-73.958999642426 40.709292409888)"
"50169165";"12 MATCHA";"Manhattan";"54";"BOND STREET";"10012";"6265895920";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72594377974";"-73.99268324288";"102";"01";"005502";"1008491";"1005307507";"MN23";"POINT (-73.992683242876 40.725943779738)"
"50178341";"VIVI";"Brooklyn";"5002";"5 AVENUE";"11220";"6463358457";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.64501113001";"-74.01042485409";"307";"38";"007800";"3013268";"3007910038";"BK32";"POINT (-74.010424854086 40.645011130014)"
"50149082";"VACATIONS BK";"Brooklyn";"48";"CYPRESS AVENUE";"11237";"9296145409";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70841289537";"-73.92025107839";"304";"34";"044700";"3072636";"3031900037";"BK77";"POINT (-73.920251078393 40.708412895373)"
"50174500";"WOOFBOX";"Brooklyn";"214";"GRAND STREET";"11211";"3474812554";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71400282783";"-73.96011497194";"301";"34";"055100";"3062798";"3023930026";"BK73";"POINT (-73.960114971936 40.714002827832)"
"50171594";"GOLDEN KRUST";"Queens";;"TERMINAL    8";;"7186903530";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"41100434";"HIMALAYAN YAK";"Queens";"72-20";"ROOSEVELT AVENUE";"11372";"7187791119";"Asian/Asian Fusion";"07/24/2024";"No violations were recorded at the time of this inspection.";;;"Not Applicable";;;;"12/15/2025";"Administrative Miscellaneous / Initial Inspection";"40.74664473852";"-73.89321706506";"404";"25";"026500";"4030418";"4013040041";"QN50";"POINT (-73.89321706506 40.746644738522)"
"50113419";"BACK HOME BAKERY";"Brooklyn";"3524";"CHURCH AVENUE";"11203";"7182873031";"Bakery Products/Desserts";"07/25/2023";"No violations were recorded at the time of this inspection.";;;"Not Applicable";;;;"12/15/2025";"Administrative Miscellaneous / Re-inspection";"40.65106410641";"-73.94445817677";"317";"45";"085600";"3109473";"3048890010";"BK91";"POINT (-73.944458176769 40.651064106411)"
"50084602";"SAN MARCOS CAFE";"Bronx";;"WESTCHESTER AVENUE";;"9176881846";"Latin American";"11/14/2024";"Violations were cited in the following area(s).";"08A";"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.";"Not Critical";"20";"B";"11/14/2024";"12/15/2025";"Cycle Inspection / Re-inspection";;;;;;;;;
